序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
2316,600537,亿晶光电,4.9,-0.61,-0.03,106781.0,52659393.0,1.42,4.96,4.89,4.95,4.93,0.77,0.9,14.56,2.09,5856921088.0,5796283588.0,0.0,-0.2,-19.67,-12.19
2317,300201,海伦哲,4.9,-0.61,-0.03,461990.0,228021124.54,5.07,5.05,4.8,4.85,4.93,0.88,4.46,28.77,3.66,5100515438.0,5080192884.0,0.0,-0.2,18.07,47.15
2318,300593,新雷能,16.23,-0.61,-0.1,41010.0,66594020.92,2.27,16.47,16.1,16.33,16.33,1.01,0.92,41.46,2.82,8736686612.0,7224032402.0,0.0,0.0,-15.07,-50.18
2319,300712,永福股份,25.95,-0.61,-0.16,13925.0,36199367.0,2.3,26.36,25.76,26.16,26.11,0.97,0.74,120.09,3.57,4866819608.0,4852573058.0,-0.19,0.5,-15.42,-41.38
2320,688349,三一重能,27.56,-0.61,-0.17,67036.0,186512084.0,3.93,28.49,27.4,27.82,27.73,2.16,3.63,24.18,2.82,33224159173.0,5085371228.0,-1.96,-2.72,-9.79,-4.5
2321,002195,岩山科技,3.24,-0.61,-0.02,1393880.0,455273192.68,2.45,3.32,3.24,3.28,3.26,0.82,2.46,42.27,1.93,18548506428.0,18326580736.0,-0.31,-0.31,7.28,62.81
2322,300164,通源石油,4.85,-0.61,-0.03,210440.0,102623016.74,2.05,4.93,4.83,4.87,4.88,0.86,3.9,23.69,2.09,2865906851.0,2616414450.0,0.0,-0.21,-11.82,22.47
2323,603232,格尔软件,14.5,-0.62,-0.09,32238.0,47080947.0,2.12,14.8,14.49,14.63,14.59,0.87,1.38,-67.83,2.52,3383063078.0,3383063078.0,-0.07,-0.14,-5.78,-4.61
2324,600160,巨化股份,16.11,-0.62,-0.1,111919.0,180777072.0,1.73,16.3,16.02,16.15,16.21,0.82,0.41,43.68,2.8,43492909365.0,43492909365.0,0.06,0.12,0.56,5.71
2325,300083,创世纪,6.42,-0.62,-0.04,124687.0,80752690.48,2.32,6.56,6.41,6.46,6.46,0.84,0.92,49.78,2.23,10762902661.0,8711766686.0,-0.16,0.0,3.22,-24.2
2326,688408,中信博,62.5,-0.62,-0.39,12667.0,79329416.0,2.45,63.7,62.16,62.89,62.89,1.14,0.93,40.45,3.2,8488717500.0,8482217500.0,-0.03,-0.16,-6.09,-36.42
2327,301558,三态股份,14.42,-0.62,-0.09,160292.0,229120961.57,4.69,14.73,14.05,14.65,14.51,0.69,14.41,79.52,8.16,11375234636.0,1603963349.0,0.35,0.42,96.73,96.73
2328,603015,弘讯科技,9.6,-0.62,-0.06,92775.0,89147635.0,2.69,9.77,9.51,9.68,9.66,0.57,2.3,87.05,2.92,3880502400.0,3880502400.0,0.42,0.21,9.84,50.23
2329,600927,XD永安期,16.0,-0.62,-0.1,22555.0,36233634.0,1.18,16.17,15.98,16.14,16.1,0.64,0.43,31.24,1.9,23288888896.0,8440288064.0,0.0,-0.06,-1.84,0.57
2330,300059,东方财富,14.37,-0.62,-0.09,1146095.0,1654776689.26,1.18,14.52,14.35,14.45,14.46,0.97,0.85,27.52,3.23,227865018897.0,192999608206.0,-0.07,-0.14,-8.12,-10.8
2331,600316,洪都航空,20.73,-0.62,-0.13,37793.0,78416401.0,1.82,20.95,20.57,20.71,20.86,1.1,0.53,1253.84,2.82,14865783834.0,14865783834.0,0.0,-0.1,-3.85,-17.51
2332,600655,豫园股份,6.37,-0.62,-0.04,104222.0,66662488.0,1.09,6.43,6.36,6.41,6.41,0.84,0.27,8.33,0.68,24810803810.0,24735226703.0,-0.16,-0.16,-13.8,-12.26
2333,600153,建发股份,9.55,-0.62,-0.06,249947.0,241383483.0,1.77,9.72,9.55,9.62,9.61,1.53,0.88,1.73,0.52,28688881278.0,27249784978.0,-0.93,-0.83,-11.25,-25.68
2334,002004,华邦健康,4.77,-0.63,-0.03,94211.0,45192010.47,1.25,4.83,4.77,4.82,4.8,0.91,0.5,14.03,0.92,9444214541.0,8978489929.0,-0.21,-0.21,-1.24,-2.25
2335,002595,豪迈科技,28.61,-0.63,-0.18,32957.0,94462189.81,1.74,28.95,28.45,28.93,28.79,1.9,0.62,14.69,2.8,22888000000.0,15260131289.0,-0.03,0.25,-16.54,25.59
2336,301333,诺思格,65.07,-0.63,-0.41,5395.0,35279731.06,1.82,66.04,64.85,65.63,65.48,0.63,0.95,37.23,3.68,6246720000.0,3691499184.0,0.25,-0.17,7.38,26.82
2337,002922,伊戈尔,14.26,-0.63,-0.09,38568.0,55528269.4,1.95,14.53,14.25,14.43,14.35,0.68,1.37,25.3,1.84,5580218794.0,4019790430.0,0.0,0.0,1.35,-4.81
2338,600837,海通证券,9.5,-0.63,-0.06,283479.0,270391825.0,1.15,9.61,9.5,9.55,9.56,1.45,0.32,21.34,0.74,124109900000.0,83902800274.0,-0.21,-0.31,-3.46,12.03
2339,002389,航天彩虹,19.0,-0.63,-0.12,45088.0,86050274.08,1.31,19.2,18.95,19.1,19.12,1.0,0.46,100.09,2.37,18932797000.0,18777349811.0,-0.05,-0.05,-8.21,-7.36
2340,300872,天阳科技,14.23,-0.63,-0.09,35728.0,51138092.91,1.47,14.43,14.22,14.32,14.32,0.84,1.06,70.17,2.36,5755005516.0,4814695797.0,-0.07,-0.14,1.72,10.05
2341,002805,丰元股份,15.8,-0.63,-0.1,42962.0,68268543.9,3.9,16.29,15.67,16.02,15.9,0.75,1.99,-22.15,1.92,4424987626.0,3405687282.0,0.0,0.13,-6.01,-45.27
2342,301050,雷电微力,58.45,-0.63,-0.37,24473.0,143969970.16,1.7,59.4,58.4,58.82,58.82,0.95,1.82,29.02,3.91,10226850726.0,7871297314.0,-0.02,-0.05,-2.4,-24.11
2343,601168,西部矿业,12.63,-0.63,-0.08,185655.0,234619271.0,1.97,12.76,12.51,12.71,12.71,1.07,0.78,10.27,2.0,30097290000.0,30097290000.0,-0.24,-0.16,-1.79,43.52
2344,301239,普瑞眼科,96.12,-0.63,-0.61,24974.0,242197803.92,4.41,99.67,95.4,96.71,96.73,2.12,3.53,34.0,6.07,14381382894.0,6804283184.0,0.3,0.38,-16.12,36.34
2345,002832,比音勒芬,33.05,-0.63,-0.21,16800.0,55492025.05,2.13,33.47,32.76,33.47,33.26,0.95,0.43,18.66,3.98,18861869126.0,12870274286.0,0.09,0.03,-1.31,30.58
2346,688083,中望软件,103.84,-0.63,-0.66,10706.0,111413692.0,2.98,105.5,102.39,103.6,104.5,1.28,1.56,2278.26,4.76,12596186488.0,7137201387.0,-0.16,-0.2,-22.23,-25.1
2347,300146,汤臣倍健,17.3,-0.63,-0.11,85077.0,147581357.27,1.03,17.46,17.28,17.4,17.41,1.01,0.75,11.61,2.4,29423204588.0,19547345670.0,0.0,0.06,-8.95,-23.59
2348,301399,英特科技,39.11,-0.64,-0.25,7320.0,28907193.73,2.29,39.93,39.03,39.49,39.36,1.01,3.33,35.23,2.69,3441680000.0,860420000.0,-0.08,-0.15,-17.51,-9.66
2349,300696,爱乐达,17.2,-0.64,-0.11,34282.0,59174451.68,1.5,17.4,17.14,17.27,17.31,1.48,1.93,37.08,2.63,5042231308.0,3051405577.0,-0.12,0.0,-20.44,-34.68
2350,688450,光格科技,37.5,-0.64,-0.24,3399.0,12835598.0,1.93,38.23,37.5,37.99,37.74,1.01,2.3,138.07,2.33,2475000000.0,554810438.0,-0.03,-0.13,-18.57,-29.37
2351,601059,信达证券,20.3,-0.64,-0.13,692868.0,1432737343.0,4.94,21.18,20.17,20.19,20.43,1.26,21.37,45.45,3.8,65832900000.0,6583290000.0,-1.79,-1.98,8.5,147.26
2352,603929,亚翔集成,23.42,-0.64,-0.15,40956.0,96507248.0,2.72,24.0,23.36,23.74,23.57,0.74,1.92,16.4,3.71,4996891200.0,4996891200.0,-0.17,-0.13,42.37,88.42
2353,600307,酒钢宏兴,1.56,-0.64,-0.01,329354.0,51664780.0,1.27,1.58,1.56,1.56,1.57,1.41,0.53,-20.52,0.9,9770837581.0,9770837581.0,0.0,0.0,-1.27,-5.45
2354,301559,中集环科,18.68,-0.64,-0.12,23560.0,44213191.5,1.28,18.89,18.65,18.8,18.8,0.95,2.79,17.27,1.7,11208000000.0,1578579888.0,-0.05,-0.05,-20.14,-20.14
2355,301371,敷尔佳,38.8,-0.64,-0.25,9018.0,35123290.39,1.18,39.24,38.78,39.06,39.05,0.8,2.4,21.71,2.88,15523104000.0,1460130873.0,-0.18,-0.28,-25.17,-30.32
2356,600339,中油工程,3.1,-0.64,-0.02,218887.0,68347964.0,1.6,3.15,3.1,3.12,3.12,0.75,0.39,14.49,0.66,17307757160.0,17307757160.0,-0.32,0.0,-18.64,5.44
2357,300436,广生堂,26.35,-0.64,-0.17,14913.0,39497899.0,1.55,26.72,26.31,26.47,26.52,0.89,1.1,-16.07,6.27,4196685450.0,3571592990.0,0.0,0.08,11.46,-32.71
2358,000885,城发环境,10.85,-0.64,-0.07,39705.0,43386394.74,1.65,11.0,10.82,10.92,10.92,0.78,0.62,5.95,0.95,6966549067.0,6966549067.0,0.09,0.18,-1.18,16.54
2359,002833,弘亚数控,16.96,-0.64,-0.11,26853.0,45728180.02,1.76,17.23,16.93,17.08,17.07,1.04,1.05,11.28,2.66,7194944277.0,4331063735.0,-0.18,-0.12,-12.76,49.69
2360,300443,金雷股份,27.73,-0.64,-0.18,17389.0,48539875.29,1.65,28.16,27.7,27.99,27.91,0.6,0.94,20.7,1.49,9024836592.0,5113215977.0,-0.07,-0.14,-1.11,-30.9
2361,002039,黔源电力,13.86,-0.65,-0.09,31580.0,44008969.05,1.65,14.07,13.84,13.98,13.95,1.8,0.74,16.1,1.54,5925955626.0,5925955626.0,-0.14,0.0,2.9,-7.1
2362,002544,普天科技,21.54,-0.65,-0.14,50189.0,108700910.82,1.75,21.89,21.51,21.61,21.68,0.87,0.75,171.7,3.91,14703540929.0,14393079459.0,-0.14,-0.14,-2.4,29.52
2363,601618,中国中冶,3.07,-0.65,-0.02,627742.0,193619690.0,1.62,3.11,3.06,3.09,3.09,1.18,0.35,5.83,0.65,63621510852.0,54807540852.0,0.0,0.0,-15.89,-0.97
2364,000563,陕国投Ａ,3.07,-0.65,-0.02,388505.0,119715825.0,1.29,3.1,3.06,3.09,3.09,1.48,0.76,14.15,0.93,15699888999.0,15699888999.0,0.0,0.0,1.66,2.33
2365,000582,北部湾港,7.66,-0.65,-0.05,305747.0,235119926.61,3.63,7.84,7.56,7.7,7.71,2.74,2.17,12.01,1.02,13573394659.0,10799139253.0,0.0,0.13,-2.92,6.09
2366,002313,日海智能,10.66,-0.65,-0.07,664281.0,724013081.36,11.0,11.42,10.24,10.95,10.73,1.35,17.75,-17.15,8.5,3991104000.0,3989430647.0,0.09,-0.56,55.17,90.02
2367,002906,华阳集团,33.48,-0.65,-0.22,54181.0,180415408.68,2.52,33.65,32.8,33.55,33.7,0.64,1.13,44.25,3.03,17550724595.0,15994642862.0,0.0,-0.03,15.25,1.55
2368,002370,亚太药业,4.56,-0.65,-0.03,194807.0,89114806.61,1.53,4.62,4.55,4.6,4.59,0.71,3.45,1531.58,11.01,2573845625.0,2573845625.0,-0.22,-0.22,4.35,-7.32
2369,601555,东吴证券,7.59,-0.65,-0.05,335944.0,256515781.0,1.18,7.68,7.59,7.62,7.64,1.31,0.67,16.33,0.96,38006945121.0,38006945121.0,-0.26,-0.39,-8.11,19.15
2370,600608,ST沪科,4.55,-0.66,-0.03,17058.0,7745613.0,2.4,4.6,4.49,4.56,4.58,0.41,0.54,3360.4,22.73,1496319557.0,1448590057.0,0.0,-0.22,5.08,-0.22
2371,836221,易实精密,12.13,-0.66,-0.08,57987.0,70886396.64,6.47,12.59,11.8,11.99,12.21,0.6,23.03,26.93,3.4,1172971000.0,305455234.0,0.0,0.08,62.17,34.48
2372,002309,ST中利,3.03,-0.66,-0.02,86760.0,26439757.52,1.31,3.07,3.03,3.04,3.05,0.6,1.0,-6.4,3.95,2641514816.0,2629304616.0,-0.33,-0.33,-22.9,-25.0
2373,600489,中金黄金,10.6,-0.66,-0.07,681903.0,724763720.0,1.69,10.72,10.54,10.69,10.67,1.74,1.41,18.6,2.06,51381513178.0,51381513178.0,-0.19,-0.19,-3.2,34.01
2374,600864,哈投股份,6.05,-0.66,-0.04,681588.0,419030044.0,3.12,6.24,6.05,6.16,6.09,1.31,3.28,263.06,1.03,12587451646.0,12587451646.0,0.0,-0.17,7.46,28.72
2375,601186,中国铁建,7.56,-0.66,-0.05,358618.0,272895660.0,1.45,7.66,7.55,7.6,7.61,0.9,0.31,3.96,0.42,102661333740.0,86964535980.0,-0.13,-0.26,-14.48,1.48
2376,600521,华海药业,15.1,-0.66,-0.1,80656.0,122196993.0,1.32,15.28,15.08,15.18,15.2,1.05,0.55,23.27,2.86,22385857452.0,21991472330.0,-0.07,0.0,-7.98,-30.16
2377,300116,保力新,1.51,-0.66,-0.01,579239.0,87641394.65,1.97,1.53,1.5,1.52,1.52,0.61,1.41,-66.01,26.5,6682642964.0,6196808271.0,0.0,0.67,-1.95,-7.93
2378,002198,嘉应制药,7.55,-0.66,-0.05,55762.0,42160279.0,1.71,7.64,7.51,7.6,7.6,0.86,1.1,115.38,5.1,3831699352.0,3831699352.0,0.13,0.0,12.69,15.8
2379,000166,申万宏源,4.52,-0.66,-0.03,574888.0,261262316.1,1.54,4.58,4.51,4.55,4.55,0.93,0.26,19.53,1.14,113180549411.0,101860493068.0,0.0,0.0,4.63,14.43
2380,300882,万胜智能,22.59,-0.66,-0.15,19106.0,43503076.76,2.46,23.08,22.52,22.79,22.74,0.77,1.0,18.0,4.17,4618060598.0,4297376843.0,0.04,-0.13,-0.57,52.22
2381,300582,英飞特,12.02,-0.66,-0.08,31394.0,38209470.2,2.73,12.33,12.0,12.1,12.1,1.12,1.43,-35.0,2.28,3590198340.0,2641542185.0,-0.08,0.0,-5.06,-3.76
2382,600597,光明乳业,9.01,-0.66,-0.06,64363.0,58308057.0,1.1,9.11,9.01,9.04,9.07,0.58,0.47,28.87,1.53,12420048605.0,12419882821.0,-0.22,-0.22,-13.61,-15.64
2383,300139,晓程科技,10.51,-0.66,-0.07,96688.0,101784181.0,1.51,10.62,10.46,10.53,10.58,0.5,4.14,51.43,2.72,2879740000.0,2455679630.0,0.0,0.29,2.74,37.21
2384,002566,益盛药业,9.0,-0.66,-0.06,178062.0,160731271.14,1.88,9.13,8.96,9.05,9.06,0.75,7.68,38.21,1.36,2978564400.0,2086114212.0,0.0,0.11,6.89,11.8
2385,000670,盈方微,7.5,-0.66,-0.05,1345879.0,1027682928.17,7.68,7.96,7.38,7.45,7.55,2.19,18.64,-135.92,39.23,6369655200.0,5415800340.0,0.0,-0.13,17.0,6.84
2386,000767,晋控电力,2.99,-0.66,-0.02,134190.0,40502993.7,1.66,3.04,2.99,3.01,3.01,0.9,0.46,-57.21,1.39,9200057235.0,8707598847.0,0.0,-0.99,-4.78,-11.8
2387,301112,信邦智能,28.37,-0.67,-0.19,8120.0,23220702.65,2.1,28.95,28.35,28.56,28.56,0.62,2.24,54.7,2.57,3128263442.0,1028608508.0,0.04,-0.04,-8.01,-8.22
2388,601179,中国西电,4.47,-0.67,-0.03,230469.0,103764946.0,2.44,4.56,4.45,4.51,4.5,1.28,0.45,33.0,1.07,22912694113.0,22912694113.0,-0.22,0.0,-7.45,-2.19
2389,605058,澳弘电子,22.29,-0.67,-0.15,22731.0,51516489.0,4.41,23.25,22.26,22.66,22.44,0.7,1.59,21.36,1.99,3185774846.0,3185774846.0,-0.13,-0.04,1.64,21.47
2390,002476,宝莫股份,5.94,-0.67,-0.04,419390.0,247967892.44,6.19,6.05,5.68,5.78,5.98,1.65,6.85,-11592.3,4.17,3635280000.0,3634988643.0,-0.34,-0.17,26.92,9.59
2391,002161,远 望 谷,5.93,-0.67,-0.04,192978.0,115485036.78,1.84,6.04,5.93,5.98,5.97,0.93,2.7,108.42,2.95,4386761382.0,4230813673.0,-0.34,-0.34,7.23,26.44
2392,002558,巨人网络,13.34,-0.67,-0.09,797222.0,1061616275.12,3.43,13.55,13.09,13.44,13.43,1.42,4.04,18.2,2.08,26327055696.0,26327055696.0,0.15,0.23,0.38,73.92
2393,600528,中铁工业,7.4,-0.67,-0.05,164614.0,122722808.0,1.61,7.51,7.39,7.46,7.45,1.58,0.74,8.3,0.73,16439481751.0,16439481751.0,-0.27,-0.13,-13.65,-1.07
2394,300250,初灵信息,17.76,-0.67,-0.12,106384.0,189946574.0,3.58,18.17,17.53,17.89,17.88,0.81,6.51,158.37,6.28,3907020660.0,2904451663.0,-0.06,0.0,1.95,65.83
2395,002567,唐人神,7.4,-0.67,-0.05,796934.0,589025501.22,3.49,7.53,7.27,7.45,7.45,1.14,5.83,-8.73,1.71,10604580308.0,10108424679.0,0.0,-0.4,14.55,5.11
2396,002307,北新路桥,4.44,-0.67,-0.03,57724.0,25728617.2,1.57,4.5,4.43,4.48,4.47,0.83,0.53,194.29,1.64,5631214624.0,4844176383.0,0.0,0.0,-13.28,-13.79
2397,600872,中炬高新,29.59,-0.67,-0.2,71343.0,211587968.0,1.81,30.03,29.49,29.96,29.79,0.88,0.91,-13.7,13.38,23239274361.0,23239274361.0,0.0,0.07,-16.18,-19.75
2398,836892,广咨国际,10.35,-0.67,-0.07,16678.0,17187740.11,4.7,10.55,10.06,10.33,10.42,1.14,1.5,20.75,3.67,1335709480.0,1151863082.0,0.0,0.29,20.91,69.39
2399,300520,科大国创,23.6,-0.67,-0.16,144127.0,338811638.71,3.66,23.99,23.12,23.96,23.76,0.82,6.19,67.64,3.82,5838302520.0,5494161113.0,0.0,0.38,13.35,48.8
2400,001896,豫能控股,4.41,-0.68,-0.03,132706.0,59183012.0,2.93,4.54,4.41,4.44,4.44,1.2,1.0,-8.74,2.1,6728695665.0,5824645665.0,-0.45,-0.23,-4.96,-16.16
2401,002218,拓日新能,4.4,-0.68,-0.03,111728.0,49537484.64,1.35,4.46,4.4,4.43,4.43,1.15,0.8,77.63,1.47,6217290416.0,6126552296.0,0.0,-0.23,2.09,-8.33
2402,688302,海创药业-U,52.52,-0.68,-0.36,13576.0,71353035.0,5.28,53.82,51.03,52.3,52.88,0.97,1.89,-16.38,3.7,5200299207.0,3767472779.0,0.27,0.06,27.57,30.26
2403,603277,银都股份,26.24,-0.68,-0.18,7903.0,20708895.0,2.57,26.68,26.0,26.68,26.42,0.99,0.19,20.35,4.09,11037803520.0,10951933120.0,0.88,0.31,-0.57,66.82
2404,688671,碧兴物联,36.43,-0.68,-0.25,9879.0,36232238.0,3.68,37.65,36.3,36.8,36.68,0.9,5.95,119.87,2.51,2860443527.0,605132245.0,0.0,0.03,-31.21,0.86
2405,600075,新疆天业,4.37,-0.68,-0.03,52373.0,22956657.0,1.59,4.42,4.35,4.39,4.4,1.0,0.31,-7.16,0.83,7461170983.0,7461170983.0,0.23,0.0,-7.61,-18.62
2406,300979,华利集团,46.52,-0.68,-0.32,13260.0,62208378.04,3.18,47.5,46.01,46.71,46.84,1.03,0.91,17.8,3.8,54288840000.0,6795518322.0,-0.13,0.43,-7.88,-16.79
2407,600985,淮北矿业,15.99,-0.68,-0.11,190383.0,304955870.0,2.73,16.24,15.8,16.1,16.1,1.11,0.77,5.88,1.09,39671805135.0,39671805135.0,0.95,1.07,26.1,36.09
2408,002560,通达股份,7.25,-0.68,-0.05,52326.0,38154127.0,1.92,7.38,7.24,7.33,7.3,0.87,1.16,26.05,1.46,3818790108.0,3283737077.0,0.0,0.0,-7.53,6.3
2409,601633,长城汽车,25.98,-0.69,-0.18,113255.0,294439149.0,1.19,26.18,25.87,26.17,26.16,0.83,0.18,33.15,3.37,220745237834.0,160206253173.0,-0.08,-0.04,-2.15,-11.39
2410,300689,澄天伟业,20.19,-0.69,-0.14,14612.0,29850497.6,2.75,20.74,20.18,20.45,20.33,0.98,1.47,138.48,3.41,2333964000.0,2011270238.0,0.0,-0.15,-4.9,24.17
2411,601106,中国一重,2.88,-0.69,-0.02,170289.0,49330525.0,1.38,2.92,2.88,2.9,2.9,1.08,0.25,288.01,1.68,19750414830.0,19750414830.0,-0.35,0.0,-6.19,-1.71
2412,300688,创业黑马,30.2,-0.69,-0.21,63804.0,192510128.25,2.99,30.6,29.69,30.24,30.41,0.7,4.5,-254.07,9.55,5054859813.0,4285224712.0,-0.26,-0.2,-14.03,80.62
2413,300365,恒华科技,7.19,-0.69,-0.05,90939.0,66073333.0,2.62,7.37,7.18,7.26,7.24,0.81,1.99,226.47,2.18,4312960822.0,3287147690.0,-0.14,0.0,2.57,-5.52
2414,002270,华明装备,12.94,-0.69,-0.09,49772.0,64880898.17,2.38,13.24,12.93,13.06,13.03,0.79,0.66,18.94,3.53,11597157077.0,9824368498.0,-0.08,-0.08,8.1,81.49
2415,600110,诺德股份,5.74,-0.69,-0.04,104991.0,60475757.0,1.56,5.81,5.72,5.8,5.78,1.0,0.6,219.21,1.61,10024752334.0,10024752334.0,-0.17,-0.17,-6.67,-26.88
2416,600367,红星发展,12.86,-0.69,-0.09,27104.0,34978982.0,2.16,13.1,12.82,12.99,12.95,0.66,0.92,177.35,1.9,4386943400.0,3771022676.0,0.08,0.08,-7.68,-16.11
2417,001308,康冠科技,25.72,-0.69,-0.18,12875.0,33349277.45,1.89,26.19,25.7,26.0,25.9,0.63,1.68,15.28,2.72,17619647702.0,1970358403.0,-0.04,-0.12,1.74,10.81
2418,000498,山东路桥,5.71,-0.7,-0.04,49700.0,28501384.19,1.39,5.78,5.7,5.76,5.75,0.5,0.34,4.75,0.7,8913240355.0,8324318692.0,0.0,-0.17,-13.09,-14.9
2419,688625,呈和科技,38.45,-0.7,-0.27,2478.0,9583591.0,3.05,39.45,38.27,38.53,38.72,1.1,0.3,23.28,4.19,5203349988.0,3163796730.0,-0.1,0.13,2.1,-20.43
2420,603305,旭升集团,19.9,-0.7,-0.14,119631.0,240051687.0,3.19,20.5,19.86,19.89,20.04,1.63,1.28,24.66,3.04,18570977167.0,18570977167.0,-0.05,-0.1,-10.6,-13.25
2421,301176,逸豪新材,17.05,-0.7,-0.12,8490.0,14646502.72,3.03,17.54,17.02,17.22,17.17,0.96,1.51,-143.24,1.76,2882586672.0,960862230.0,0.12,0.12,-0.99,-1.9
2422,300818,耐普矿机,32.64,-0.7,-0.23,14253.0,46659491.88,2.95,33.32,32.35,32.87,32.87,0.76,2.29,31.78,2.78,3427534919.0,2027695112.0,-0.03,-0.06,14.05,70.09
2423,601888,中国中免,82.3,-0.7,-0.58,120550.0,995600130.0,2.32,83.72,81.8,82.88,82.88,0.99,0.62,24.53,3.24,170267099321.0,160688737271.0,0.06,0.07,-25.34,-61.76
2424,600219,南山铝业,2.83,-0.7,-0.02,427084.0,121502239.0,1.05,2.86,2.83,2.84,2.85,0.9,0.36,11.6,0.7,33135204560.0,33135204560.0,-0.35,0.0,-11.29,-12.38
2425,300122,智飞生物,62.24,-0.7,-0.44,178897.0,1116832943.52,2.52,63.36,61.78,62.76,62.68,1.44,1.26,17.16,4.98,149376000000.0,88413066025.0,-0.02,0.06,35.07,6.9
2426,301488,豪恩汽电,76.36,-0.7,-0.54,10418.0,79713754.45,1.86,77.43,76.0,76.27,76.9,0.59,5.24,76.21,5.81,7025120000.0,1519150969.0,0.0,-0.05,4.32,94.4
2427,603567,珍宝岛,12.71,-0.7,-0.09,34238.0,43829548.0,1.95,12.94,12.69,12.83,12.8,0.55,0.36,18.87,1.59,11972357254.0,11941560060.0,-0.16,-0.16,5.74,-0.08
2428,300228,富瑞特装,7.06,-0.7,-0.05,103710.0,73699573.0,1.83,7.18,7.05,7.1,7.11,0.6,1.91,77.74,2.29,4062368824.0,3832861285.0,-0.14,0.0,19.86,38.16
2429,301320,豪江智能,18.31,-0.7,-0.13,16962.0,31325462.74,1.79,18.63,18.3,18.56,18.44,1.34,3.95,57.97,3.23,3317772000.0,786683785.0,0.0,-0.11,-10.25,42.38
2430,600968,海油发展,2.8,-0.71,-0.02,285184.0,80355665.0,1.42,2.84,2.8,2.81,2.82,0.94,0.28,9.95,1.2,28462291757.0,28462291757.0,0.0,0.0,-11.67,0.0
2431,002550,千红制药,5.6,-0.71,-0.04,134313.0,75419332.8,1.77,5.67,5.57,5.63,5.64,0.68,1.46,27.17,2.9,7166880000.0,5164217262.0,-0.18,-0.36,13.59,-8.79
2432,002860,星帅尔,12.58,-0.71,-0.09,29862.0,37770841.98,1.5,12.75,12.56,12.66,12.67,0.77,1.31,15.9,2.49,3855959165.0,2864011082.0,0.0,-0.08,-3.45,-2.48
2433,601828,美凯龙,4.19,-0.71,-0.03,120805.0,50740991.0,1.66,4.24,4.17,4.23,4.22,1.26,0.33,-24.41,0.35,18246329900.0,15140343093.0,-0.24,0.0,-9.31,-9.11
2434,300938,信测标准,34.9,-0.71,-0.25,8111.0,28389145.8,1.99,35.43,34.73,35.1,35.15,0.69,1.52,22.36,3.18,3971277980.0,1864195192.0,0.2,-0.09,-12.13,5.31
2435,600989,宝丰能源,13.94,-0.71,-0.1,123386.0,172926593.0,1.85,14.16,13.9,14.08,14.04,0.79,0.17,19.71,2.78,102227038400.0,102227038400.0,-0.07,-0.07,-2.24,16.85
2436,000544,中原环保,6.97,-0.71,-0.05,63251.0,44413550.02,2.42,7.13,6.96,7.07,7.02,1.28,0.65,6.09,0.91,6793550881.0,6793550881.0,0.0,0.0,-7.19,12.97
2437,600893,航发动力,34.8,-0.71,-0.25,106306.0,371519023.0,1.85,35.21,34.56,35.06,35.05,1.36,0.4,67.49,2.38,92762679482.0,92746341578.0,0.03,-0.23,-11.68,-17.42
2438,688073,毕得医药,57.0,-0.71,-0.41,8768.0,50323492.0,2.33,58.27,56.93,57.42,57.41,0.88,2.34,34.26,2.49,5180328036.0,2131419981.0,-0.11,-0.05,-19.34,-1.01
2439,600225,卓朗科技,4.16,-0.72,-0.03,230624.0,96984813.0,2.63,4.26,4.15,4.19,4.19,1.01,0.68,216.12,6.22,14191400550.0,14180713726.0,0.0,0.0,-21.36,-34.69
2440,603324,盛剑环境,31.89,-0.72,-0.23,9288.0,29850033.0,3.21,32.88,31.85,32.43,32.12,1.29,2.09,30.02,2.64,3976794615.0,1415271854.0,0.0,0.06,-18.02,-8.65
2441,688602,康鹏科技,11.07,-0.72,-0.08,34339.0,38240926.0,1.61,11.25,11.07,11.15,11.15,1.31,4.05,38.89,2.08,5749481250.0,937946432.0,-0.18,-0.18,-20.01,27.83
2442,601390,中国中铁,5.53,-0.72,-0.04,751415.0,419082035.0,1.62,5.62,5.53,5.57,5.57,1.13,0.37,4.28,0.5,136879643786.0,112610372235.0,-0.36,-0.36,-18.91,3.17
2443,000783,长江证券,5.53,-0.72,-0.04,231357.0,128563374.68,1.44,5.6,5.52,5.57,5.57,1.08,0.42,19.12,1.0,30580677910.0,30580677910.0,0.0,0.0,-6.11,6.14
2444,600982,宁波能源,4.14,-0.72,-0.03,70129.0,29317464.0,1.92,4.22,4.14,4.18,4.17,1.16,0.63,13.39,1.12,4626977788.0,4583822461.0,-0.24,0.0,-3.27,-0.24
2445,600267,海正药业,9.66,-0.72,-0.07,133764.0,129393297.0,1.34,9.75,9.62,9.75,9.73,0.71,1.18,19.14,1.42,11668059720.0,10924636108.0,0.1,0.0,-7.12,-10.97
2446,000617,中油资本,5.52,-0.72,-0.04,315995.0,175462053.84,1.44,5.59,5.51,5.54,5.56,0.83,0.25,9.94,0.7,69784276516.0,69784276516.0,-0.18,0.0,-14.42,1.28
